Review_ID,Text,Rating,Sentiment
REV1379,"segar sekali, segar sekali. Sangat merekomendasikan.",5,Positif
REV1380,"ukuran kecil, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV1381,"Barang sesuai harga, pengiriman standar.",3,Netral
REV1382,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV1383,"sangat manis, sesuai harga. Sangat merekomendasikan.",4,Positif
REV1384,"jelek, benar-benar kurang segar. Tidak akan beli lagi.",2,Negatif
REV1385,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV1386,"kualitas super, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV1387,"renyah, sangat manis. Sangat merekomendasikan.",4,Positif
REV1388,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV1389,"harga mahal, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV1390,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV1391,"banyak yang bonyok, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV1392,"pengiriman cepat, biasa saja. Sangat merekomendasikan.",5,Positif
REV1393,"pengiriman cepat, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV1394,"murah dan bagus, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV1395,"Barang not bad, pengiriman standar.",3,Netral
REV1396,"packing aman, oke. Sangat merekomendasikan.",4,Positif
REV1397,"seller ramah, not bad. Sangat merekomendasikan.",4,Positif
REV1398,"murah dan bagus, lumayan. Sangat merekomendasikan.",4,Positif
REV1399,"segar sekali, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV1400,"murah dan bagus, oke. Sangat merekomendasikan.",4,Positif
REV1401,"kecewa, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV1402,"hancur, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV1403,"seller ramah, lumayan. Sangat merekomendasikan.",5,Positif
REV1404,"apel busuk, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV1405,"renyah, renyah. Sangat merekomendasikan.",5,Positif
REV1406,"harga mahal, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV1407,"renyah, buahnya besar. Sangat merekomendasikan.",4,Positif
REV1408,"banyak yang bonyok, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV1409,"mantap, buahnya besar. Sangat merekomendasikan.",5,Positif
REV1410,"Barang not bad, pengiriman standar.",3,Netral
REV1411,"sangat manis, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV1412,"Barang biasa saja, pengiriman standar.",3,Netral
REV1413,"Barang sesuai harga, pengiriman standar.",3,Netral
REV1414,"segar sekali, biasa saja. Sangat merekomendasikan.",5,Positif
REV1415,"Barang cukup, pengiriman standar.",3,Netral
REV1416,"jelek, benar-benar kecewa. Tidak akan beli lagi.",2,Negatif
REV1417,"packing aman, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV1418,"harga mahal, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV1419,"kualitas super, mantap. Sangat merekomendasikan.",4,Positif
REV1420,"segar sekali, standar. Sangat merekomendasikan.",4,Positif
REV1421,"segar sekali, mantap. Sangat merekomendasikan.",4,Positif
REV1422,"mantap, sesuai harga. Sangat merekomendasikan.",5,Positif
REV1423,"packing aman, cukup. Sangat merekomendasikan.",5,Positif
REV1424,"jelek, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV1425,"seller ramah, cukup. Sangat merekomendasikan.",5,Positif
REV1426,"renyah, sesuai harga. Sangat merekomendasikan.",5,Positif
REV1427,"packing aman, buahnya besar. Sangat merekomendasikan.",4,Positif
REV1428,"Barang oke, pengiriman standar.",3,Netral
REV1429,"ukuran kecil, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV1430,"kualitas super, seller ramah. Sangat merekomendasikan.",4,Positif
REV1431,"renyah, segar sekali. Sangat merekomendasikan.",5,Positif
REV1432,"buahnya besar, renyah. Sangat merekomendasikan.",4,Positif
REV1433,"segar sekali, seller ramah. Sangat merekomendasikan.",4,Positif
REV1434,"packing aman, buahnya besar. Sangat merekomendasikan.",5,Positif
REV1435,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV1436,"buahnya besar, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV1437,"ukuran kecil, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV1438,"segar sekali, mantap. Sangat merekomendasikan.",4,Positif
REV1439,"kecewa, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV1440,"pengiriman cepat, mantap. Sangat merekomendasikan.",4,Positif
REV1441,"Barang lumayan, pengiriman standar.",3,Netral
REV1442,"buahnya besar, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV1443,"Barang oke, pengiriman standar.",3,Netral
REV1444,"sangat manis, kualitas super. Sangat merekomendasikan.",4,Positif
REV1445,"buahnya besar, mantap. Sangat merekomendasikan.",4,Positif
REV1446,"pengiriman cepat, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV1447,"kualitas super, sangat manis. Sangat merekomendasikan.",5,Positif
REV1448,"hancur, benar-benar ukuran kecil. Tidak akan beli lagi.",2,Negatif
REV1449,"packing aman, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV1450,"packing aman, lumayan. Sangat merekomendasikan.",4,Positif
REV1451,"pengiriman cepat, kualitas super. Sangat merekomendasikan.",4,Positif
REV1452,"ukuran kecil, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV1453,"kualitas super, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV1454,"seller ramah, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV1455,"kualitas super, not bad. Sangat merekomendasikan.",4,Positif
REV1456,"sangat manis, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV1457,"pengiriman cepat, not bad. Sangat merekomendasikan.",4,Positif
REV1458,"murah dan bagus, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV1459,"segar sekali, segar sekali. Sangat merekomendasikan.",4,Positif
REV1460,"buahnya besar, biasa saja. Sangat merekomendasikan.",5,Positif
REV1461,"mantap, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV1462,"mantap, packing aman. Sangat merekomendasikan.",4,Positif
REV1463,"jelek, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV1464,"harga mahal, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV1465,"murah dan bagus, not bad. Sangat merekomendasikan.",4,Positif
REV1466,"kurang segar, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV1467,"hancur, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV1468,"sangat manis, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV1469,"kualitas super, seller ramah. Sangat merekomendasikan.",5,Positif
REV1470,"Barang biasa saja, pengiriman standar.",3,Netral
REV1471,"ukuran kecil, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV1472,"pengiriman cepat, packing aman. Sangat merekomendasikan.",4,Positif
REV1473,"pengiriman cepat, cukup. Sangat merekomendasikan.",4,Positif
REV1474,"kualitas super, renyah. Sangat merekomendasikan.",5,Positif
REV1475,"sangat manis, biasa saja. Sangat merekomendasikan.",5,Positif
REV1476,"packing aman, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV1477,"Barang cukup, pengiriman standar.",3,Netral
REV1478,"murah dan bagus, kualitas super. Sangat merekomendasikan.",5,Positif
REV1479,"segar sekali, mantap. Sangat merekomendasikan.",4,Positif
REV1480,"Barang oke, pengiriman standar.",3,Netral
REV1481,"packing aman, pengiriman cepat. Sangat merekomendasikan.",4,Positif
REV1482,"segar sekali, buahnya besar. Sangat merekomendasikan.",5,Positif
REV1483,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV1484,"Barang biasa saja, pengiriman standar.",3,Netral
REV1485,"seller ramah, segar sekali. Sangat merekomendasikan.",4,Positif
REV1486,"Barang not bad, pengiriman standar.",3,Netral
REV1487,"Barang biasa saja, pengiriman standar.",3,Netral
REV1488,"pengiriman cepat, buahnya besar. Sangat merekomendasikan.",5,Positif
REV1489,"pengiriman lambat, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV1490,"Barang lumayan, pengiriman standar.",3,Netral
REV1491,"pengiriman cepat, mantap. Sangat merekomendasikan.",5,Positif
REV1492,"mantap, not bad. Sangat merekomendasikan.",4,Positif
REV1493,"ukuran kecil, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV1494,"Barang sesuai harga, pengiriman standar.",3,Netral
REV1495,"harga mahal, benar-benar ukuran kecil. Tidak akan beli lagi.",2,Negatif
REV1496,"seller ramah, buahnya besar. Sangat merekomendasikan.",4,Positif
REV1497,"buahnya besar, cukup. Sangat merekomendasikan.",4,Positif
REV1498,"harga mahal, benar-benar harga mahal. Tidak akan beli lagi.",2,Negatif
REV1499,"kualitas super, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV1500,"sangat manis, biasa saja. Sangat merekomendasikan.",5,Positif
REV1501,"renyah, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV1502,"murah dan bagus, sangat manis. Sangat merekomendasikan.",5,Positif
REV1503,"kualitas super, packing aman. Sangat merekomendasikan.",4,Positif
REV1504,"mantap, not bad. Sangat merekomendasikan.",5,Positif
REV1505,"sangat manis, buahnya besar. Sangat merekomendasikan.",5,Positif
REV1506,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV1507,"sangat manis, renyah. Sangat merekomendasikan.",4,Positif
REV1508,"packing aman, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV1509,"packing aman, buahnya besar. Sangat merekomendasikan.",5,Positif
REV1510,"pengiriman lambat, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV1511,"seller ramah, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV1512,"Barang sesuai harga, pengiriman standar.",3,Netral
REV1513,"harga mahal, benar-benar banyak yang bonyok. Tidak akan beli lagi.",2,Negatif
REV1514,"seller ramah, lumayan. Sangat merekomendasikan.",5,Positif
REV1515,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV1516,"kualitas super, renyah. Sangat merekomendasikan.",4,Positif
REV1517,"renyah, biasa saja. Sangat merekomendasikan.",5,Positif
REV1518,"harga mahal, benar-benar ukuran kecil. Tidak akan beli lagi.",2,Negatif
REV1519,"Barang sesuai deskripsi, pengiriman standar.",3,Netral
REV1520,"buahnya besar, kualitas super. Sangat merekomendasikan.",4,Positif
REV1521,"harga mahal, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV1522,"renyah, buahnya besar. Sangat merekomendasikan.",4,Positif
REV1523,"renyah, segar sekali. Sangat merekomendasikan.",4,Positif
REV1524,"kurang segar, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV1525,"Barang lumayan, pengiriman standar.",3,Netral
REV1526,"buahnya besar, oke. Sangat merekomendasikan.",5,Positif
REV1527,"seller ramah, kualitas super. Sangat merekomendasikan.",5,Positif
REV1528,"segar sekali, sesuai deskripsi. Sangat merekomendasikan.",5,Positif
REV1529,"renyah, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV1530,"harga mahal, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV1531,"apel busuk, benar-benar kecewa. Tidak akan beli lagi.",1,Negatif
REV1532,"murah dan bagus, cukup. Sangat merekomendasikan.",4,Positif
REV1533,"Barang standar, pengiriman standar.",3,Netral
REV1534,"murah dan bagus, oke. Sangat merekomendasikan.",5,Positif
REV1535,"packing aman, segar sekali. Sangat merekomendasikan.",5,Positif
REV1536,"apel busuk, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV1537,"segar sekali, renyah. Sangat merekomendasikan.",4,Positif
REV1538,"ukuran kecil, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV1539,"apel busuk, benar-benar jelek. Tidak akan beli lagi.",2,Negatif
REV1540,"kurang segar, benar-benar rasa hambar. Tidak akan beli lagi.",1,Negatif
REV1541,"segar sekali, segar sekali. Sangat merekomendasikan.",5,Positif
REV1542,"Barang cukup, pengiriman standar.",3,Netral
REV1543,"rasa hambar, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV1544,"harga mahal, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV1545,"buahnya besar, buahnya besar. Sangat merekomendasikan.",4,Positif
REV1546,"seller ramah, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV1547,"packing aman, packing aman. Sangat merekomendasikan.",5,Positif
REV1548,"packing aman, cukup. Sangat merekomendasikan.",5,Positif
REV1549,"pengiriman cepat, standar. Sangat merekomendasikan.",5,Positif
REV1550,"segar sekali, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV1551,"Barang not bad, pengiriman standar.",3,Netral
REV1552,"pengiriman cepat, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV1553,"murah dan bagus, biasa saja. Sangat merekomendasikan.",5,Positif
REV1554,"renyah, sesuai deskripsi. Sangat merekomendasikan.",4,Positif
REV1555,"murah dan bagus, sangat manis. Sangat merekomendasikan.",4,Positif
REV1556,"ukuran kecil, benar-benar ukuran kecil. Tidak akan beli lagi.",1,Negatif
REV1557,"mantap, not bad. Sangat merekomendasikan.",5,Positif
REV1558,"packing aman, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV1559,"packing aman, cukup. Sangat merekomendasikan.",5,Positif
REV1560,"packing aman, sesuai harga. Sangat merekomendasikan.",5,Positif
REV1561,"renyah, cukup. Sangat merekomendasikan.",5,Positif
REV1562,"buahnya besar, standar. Sangat merekomendasikan.",4,Positif
REV1563,"packing aman, lumayan. Sangat merekomendasikan.",4,Positif
REV1564,"segar sekali, packing aman. Sangat merekomendasikan.",4,Positif
REV1565,"mantap, standar. Sangat merekomendasikan.",5,Positif
REV1566,"kecewa, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV1567,"apel busuk, benar-benar banyak yang bonyok. Tidak akan beli lagi.",1,Negatif
REV1568,"Barang cukup, pengiriman standar.",3,Netral
REV1569,"seller ramah, standar. Sangat merekomendasikan.",5,Positif
REV1570,"pengiriman lambat, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV1571,"apel busuk, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV1572,"jelek, benar-benar hancur. Tidak akan beli lagi.",1,Negatif
REV1573,"banyak yang bonyok, benar-benar rasa hambar. Tidak akan beli lagi.",2,Negatif
REV1574,"packing aman, segar sekali. Sangat merekomendasikan.",5,Positif
REV1575,"Barang not bad, pengiriman standar.",3,Netral
REV1576,"Barang cukup, pengiriman standar.",3,Netral
REV1577,"sangat manis, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV1578,"seller ramah, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV1579,"Barang sesuai harga, pengiriman standar.",3,Netral
REV1580,"packing aman, buahnya besar. Sangat merekomendasikan.",4,Positif
REV1581,"renyah, bisa dimakan. Sangat merekomendasikan.",5,Positif
REV1582,"seller ramah, pengiriman cepat. Sangat merekomendasikan.",5,Positif
REV1583,"banyak yang bonyok, benar-benar jelek. Tidak akan beli lagi.",1,Negatif
REV1584,"seller ramah, lumayan. Sangat merekomendasikan.",4,Positif
REV1585,"packing aman, cukup. Sangat merekomendasikan.",4,Positif
REV1586,"sangat manis, bisa dimakan. Sangat merekomendasikan.",4,Positif
REV1587,"kualitas super, packing aman. Sangat merekomendasikan.",5,Positif
REV1588,"murah dan bagus, packing aman. Sangat merekomendasikan.",4,Positif
REV1589,"Barang sesuai harga, pengiriman standar.",3,Netral
REV1590,"seller ramah, segar sekali. Sangat merekomendasikan.",4,Positif
REV1591,"rasa hambar, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV1592,"pengiriman cepat, mantap. Sangat merekomendasikan.",4,Positif
REV1593,"sangat manis, kualitas super. Sangat merekomendasikan.",4,Positif
REV1594,"renyah, kualitas super. Sangat merekomendasikan.",4,Positif
REV1595,"murah dan bagus, sesuai harga. Sangat merekomendasikan.",5,Positif
REV1596,"renyah, biasa saja. Sangat merekomendasikan.",4,Positif
REV1597,"pengiriman cepat, packing aman. Sangat merekomendasikan.",4,Positif
REV1598,"buahnya besar, biasa saja. Sangat merekomendasikan.",5,Positif
REV1599,"mantap, renyah. Sangat merekomendasikan.",4,Positif
REV1600,"pengiriman cepat, renyah. Sangat merekomendasikan.",4,Positif
REV1601,"Barang sesuai harga, pengiriman standar.",3,Netral
REV1602,"mantap, standar. Sangat merekomendasikan.",5,Positif
REV1603,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV1604,"segar sekali, sampai tujuan. Sangat merekomendasikan.",5,Positif
REV1605,"mantap, murah dan bagus. Sangat merekomendasikan.",4,Positif
REV1606,"segar sekali, oke. Sangat merekomendasikan.",5,Positif
REV1607,"ukuran kecil, benar-benar harga mahal. Tidak akan beli lagi.",1,Negatif
REV1608,"ukuran kecil, benar-benar apel busuk. Tidak akan beli lagi.",2,Negatif
REV1609,"packing aman, mantap. Sangat merekomendasikan.",4,Positif
REV1610,"jelek, benar-benar pengiriman lambat. Tidak akan beli lagi.",1,Negatif
REV1611,"kualitas super, oke. Sangat merekomendasikan.",5,Positif
REV1612,"renyah, not bad. Sangat merekomendasikan.",4,Positif
REV1613,"ukuran kecil, benar-benar kurang segar. Tidak akan beli lagi.",1,Negatif
REV1614,"murah dan bagus, oke. Sangat merekomendasikan.",5,Positif
REV1615,"murah dan bagus, seller ramah. Sangat merekomendasikan.",5,Positif
REV1616,"seller ramah, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV1617,"kualitas super, packing aman. Sangat merekomendasikan.",4,Positif
REV1618,"seller ramah, not bad. Sangat merekomendasikan.",4,Positif
REV1619,"Barang sampai tujuan, pengiriman standar.",3,Netral
REV1620,"mantap, mantap. Sangat merekomendasikan.",5,Positif
REV1621,"Barang oke, pengiriman standar.",3,Netral
REV1622,"sangat manis, standar. Sangat merekomendasikan.",4,Positif
REV1623,"murah dan bagus, sangat manis. Sangat merekomendasikan.",5,Positif
REV1624,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV1625,"Barang lumayan, pengiriman standar.",3,Netral
REV1626,"mantap, sampai tujuan. Sangat merekomendasikan.",4,Positif
REV1627,"murah dan bagus, packing aman. Sangat merekomendasikan.",5,Positif
REV1628,"mantap, sesuai harga. Sangat merekomendasikan.",4,Positif
REV1629,"segar sekali, seller ramah. Sangat merekomendasikan.",5,Positif
REV1630,"mantap, buahnya besar. Sangat merekomendasikan.",4,Positif
REV1631,"pengiriman cepat, segar sekali. Sangat merekomendasikan.",4,Positif
REV1632,"sangat manis, mantap. Sangat merekomendasikan.",5,Positif
REV1633,"packing aman, kualitas super. Sangat merekomendasikan.",5,Positif
REV1634,"Barang bisa dimakan, pengiriman standar.",3,Netral
REV1635,"banyak yang bonyok, benar-benar pengiriman lambat. Tidak akan beli lagi.",2,Negatif
REV1636,"Barang sesuai harga, pengiriman standar.",3,Netral
REV1637,"murah dan bagus, lumayan. Sangat merekomendasikan.",4,Positif
REV1638,"seller ramah, renyah. Sangat merekomendasikan.",5,Positif
REV1639,"segar sekali, murah dan bagus. Sangat merekomendasikan.",5,Positif
REV1640,"buahnya besar, sesuai harga. Sangat merekomendasikan.",5,Positif
